Partner Name|Status of partner|Line Partner|Partner Email|Phone Number|Vehicles Given|Capacity of Smallest Vehicle Given|Capacity of Biggest Vehicle Given|Depot 1 Name|Depot 1 Street|Depot 1 ZIP|Depot 1 City|Depot 1 Country|Depot 1 Latitude|Depot 1 Longitude|Depot 2 Name|Depot 2 Street|Depot 2 ZIP|Depot 2 City|Depot 2 Country|Depot 2 Latitude|Depot 2 Longitude|Depot 3 Name|Depot 3 Street|Depot 3 ZIP|Depot 3 City|Depot 3 Country|Depot 3 Latitude|Depot 3 Longitude|Depot 4 Name|Depot 4 Street|Depot 4 ZIP|Depot 4 City|Depot 4 Country|Depot 4 Latitude|Depot 4 Longitude|
"TROTTA|CHARTER_PARTNER_CANDIDATE|No|commerciale@trotta.it|0651600820|5|16|79|TROTTA|via di Castel di Leva, 116 00134 - Roma - Italia|||Italy|41.786534|12.502464|||||||||||||||||||||"
"AUTOLINEE GIACHINO|CHARTER_PARTNER_CANDIDATE|No|info@autolineegiachino.it|0141937510|50|8|79|AUTOLINEE GIACHINO|Via Alla Stazione 29, 14019 - Villanova d'Asti (AT)|14019|Villanova d'Asti|Italy|44.944188|7.932433|||||||||||||||||||||"
"CHIESA|CHARTER_PARTNER_CANDIDATE|No|marco.tropini@chiesaviaggi.it|+390114407689|35|11|81|Chiesa|via Valfrè 35, 10022 Carmagnola (TORINO) - ITALY|10022|Carmagnola|Italy|44.86|7.8|||||||||||||||||||||"
"COMAZZI|CHARTER_PARTNER_CANDIDATE|No|comazziborgo@comazzibus.com|0322844862|25|8|94|COMAZZI|Via Nosere, 49 Domodossola (VB)||Domodossola|Italy|46.102332|8.297041|||||||||||||||||||||"
"EUROTOURING|CHARTER_PARTNER_CANDIDATE|No|info@eurotouringbus.com|0113498072|8|16|53|EUROTOURING|15, V. Giotto - 10092 Beinasco (TO)|10092|Beinasco|Italy|45.02991|7.589076|||||||||||||||||||||"
GUNETTO|CHARTER_PARTNER_CANDIDATE|No|info@gunettoautolinee.it|0172691414|12|0|0|GUNETTO|Via S.Lucia n. 49 12045 / Fossano (CN)|12045|Fossano|Italy|44.560834|7.733353|||||||||||||||||||||
MERLO VIAGGI|CHARTER_PARTNER_CANDIDATE|No|info@merloviaggi.it|0171689927|15|9|76|Merlo Viaggi|Via Della Battaglia|12100|CUNEO|Italy|44.4250564|7.5238451999999825|||||||||||||||||||||
Maiellaro Bus|CHARTER_PARTNER_CANDIDATE|No|maiellarobus@libero.it|+390804274574|6|26|78|Maiellaro Bus|VIA A. DIAZ 2/A 70043||70043 MONOPOLI|Italy|40.952571|17.293296|||||||||||||||||||||
B-Travel|CHARTER_PARTNER_CANDIDATE|No|info@b-travel.be|+32 (10) 65 02 01|9|7|79|Perwez||||Belgium|50.627971|4.795634|||||||||||||||||||||
Capitale Cars|CHARTER_PARTNER_CANDIDATE|No|info@capitalecars.be|+32 2 469 19 17|0|16|83|Berchem||||Belgium|50.865019|4.301683|||||||||||||||||||||
Philibert/ Domene|CHARTER_PARTNER_CANDIDATE|No|k.hilaire@philibert.fr|+33476520786|0|9|63|Domene|Route des Bourelles|38420|Domene|France|45.196984|5.819252|||||||||||||||||||||
Les Cars Saint Martin|CHARTER_PARTNER_CANDIDATE|No|cars.millet@orange.fr|+33247538612|0|0|0|Tours||||France|47.3857198|0.7001583|||||||||||||||||||||
Ginhoux|CHARTER_PARTNER_CANDIDATE|No|pascal@ginhoux.com|+33475356990|0|8|81|Nimes||||France|43.8361106|4.3517392|||||||||||||||||||||
Grindler autocars|CHARTER_PARTNER_CANDIDATE|No|bertrand.grindler@autocars-grindler.com|+33 6 72 04 23 94|12|40|72|Grindler||||France|45.0560935|5.6829802|||||||||||||||||||||
Musik Reisen Schweicker|CHARTER_PARTNER_CANDIDATE|No|musik.reisen@t-online.de|+497172189900|20|9|58|Zentrale|Barbarossastrasse|73116|Wäschenbeuren|Germany|48.75548|9.6874|||||||||||||||||||||
Reisedienst Hamburg-Nord Bossel KG|EX_PARTNER|No|reisedienst-hamburg-nord@t-online.de|+49405506288|8|32|59|Hamburg-Nord|Frohmestraße|22459|Hamburg|Germany|53.6313752|9.92470800000001|||||||||||||||||||||
Fr.- Wilhelm Langreder|CHARTER_PARTNER_CANDIDATE|No|s.bricke@langreder.de|+495026902813|6|48|57|Wilhelm Langreder|Am Gewerbegebiet|31634|Steimbke|Germany|52.65623|9.406169999999975|||||||||||||||||||||
Reisebüro & Omnibusbetrieb Tirtey GmbH & Co. KG|EX_PARTNER|No|sven@tirtey-reisen.de|+49246399110|11|8|82|Tirtey Reisen|Am Finkelbach|52445|Titz-Roedingen|Germany|50.9581661|6.4709155000000464|||||||||||||||||||||
Bothe Clubreisen|CHARTER_PARTNER_CANDIDATE|No|info@bothe-clubreisen.de|+4944314509|9|17|53|Bothe Clubreisen|Buchbinder Str.|27793|Wildeshausen|Germany|52.8870298|8.412888100000032|||||||||||||||||||||
Dardenne Reisen GmbH|CHARTER_PARTNER_CANDIDATE|No|info@dardenne-reisen.de|+4924455383|6|19|57|Dardenne Reisen|Schneifelstr.|53937|Schleiden-Olef|Germany|50.5422211|6.48609399999998|||||||||||||||||||||
Brune Busse e.K.|CHARTER_PARTNER_CANDIDATE|No|markus.brune@brune-busse.de|+49209594444|14|16|63|Brune Busse e.K.|Obererle|45897|Gelsenkirchen|Germany|51.561104|7.05204660000004|||||||||||||||||||||
Sieke KG|CHARTER_PARTNER_CANDIDATE|No|info@sieke-reisen.de|+4956425510|4|38|78|Sieke KG|Hauptstr.|34474|Diemelstadt-Wrexen|Germany|51.51103269999999|8.996863399999938|||||||||||||||||||||
Grund Omnibusbetrieb GmbH & Co. KG|CHARTER_PARTNER_CANDIDATE|No|t.sowa@grund-lehrte.de|+4951322833|5|45|58|Grund Omnibusbetrieb GmbH & Co. KG|Erverner Straße|31275|Lehrte|Germany|52.36775009999999|9.996823100000029|||||||||||||||||||||
ROLAND ZEMP Carreisen & Kleinbusvermietung|CHARTER_PARTNER_CANDIDATE|No|info@zempcar.ch|+41414590202|10|6|72|Roland Zemp Carreisen|Grossweid|6026|Rain|Switzerland|47.1233646|8.2450963|||||||||||||||||||||
Albus München GmbH|CHARTER_PARTNER|Yes|office@albus-muenchen.de|+49895906877-0|1|49|80|Zentrale|Hackerbrücke|80335|München|Germany|48.1422938|11.549447699999973|||||||||||||||||||||
Frey-Reisen|EX_PARTNER|No|info@frey-reisen.ch|+41627212315|1|49|49|Zentrale|Burgstrasse|5044|Schlossrued|Switzerland|47.290098|8.0900693|||||||||||||||||||||
BeSt-Car-Reisen GmbH|CHARTER_PARTNER_CANDIDATE|No|info@bestcarreisen.ch|+41628975626|1|49|49|Zentrale|Schweizistrasse|5102|Rupperswil|Switzerland|47.404625|8.1351493|||||||||||||||||||||
K. Dysli AG Reisen und Transporte|CHARTER_PARTNER_CANDIDATE|No|reisen@dysli-bern.ch|+41319915544|1|49|49||||||||||||||||||||||||||||
Müller Carreisen GmbH|EMERGENCY_PARTNER|No|mueller-reisen@bluewin.ch|+41333454435|1|49|49|Zentrale|Aareweg|3628|Uttigen|Switzerland|46.794746|7.5818224|||||||||||||||||||||
Straubhaar Carreisen|NON_CHARTER_PARTNER|No|info@straubhaar-carreisen.ch|+41334370708|1|49|49|Zentrale|Nünenenstrasse|3600|Thun|Switzerland|46.755181|7.6163891|||||||||||||||||||||
Wenger Reisen AG|CHARTER_PARTNER_CANDIDATE|No|info@wenger-reisen.ch|+41338220822|1|49|49|Zentrale|Mittelweg|3812|Wilderswill|Switzerland|46.667775|7.8730671|||||||||||||||||||||
DEINEMUDDA Travel ltd|EMERGENCY_PARTNER|No|dominik.giese@flixbus.com|+4915170123823|10|7|79|Zentrale|Großerbogen-um-Dich|12345|Nirwana|Germany|54.421607|11.678467|||||||||||||||||||||
Potsdam Bus GmbH|CHARTER_PARTNER_CANDIDATE|No|info@potsdambus.de|+4933203884925|10|28|61|Potsdam Bus|Schopfheimer Allee|14532|Kleinmachnow|Germany|52.400796|13.216008999999985|||||||||||||||||||||
"IDL Tours ""Ihr freundlicher Dienstleister""|CHARTER_PARTNER_CANDIDATE|No|kontakt@idl-wolfen.de|+493494401900|2|49|49|IDL Tours|Leipziger Str.|06766|Bitterfeld-Wolfen|Germany|51.66904|12.274580000000014|||||||||||||||||||||"
TRS Grabow|CHARTER_PARTNER_CANDIDATE|No|info@trs-gruppenreisen.de|+493875627128|1|53|53|TRS Grabow|Turnerstraße|19300|Grabow|Germany|53.28342|11.566800000000057|||||||||||||||||||||
Schröder Fläming-Tours Reise GmbH|CHARTER_PARTNER_CANDIDATE|No|g.schroeder@flaeming-tours-schroeder.de|+493492420259|4|49|53|Schröder Fläming-Tours Reise GmbH|Dr.-Kurt-Fischer-Str.|06895|Zahna-Elster|Germany|51.9160136|12.78466000000003|||||||||||||||||||||
Schramms Busreisen|CHARTER_PARTNER_CANDIDATE|No|schrammsreisen@t-online.de|+49333342894240|4|34|50|Schramms Busreisen|Altenhofer Waldstraße|16244|Schorfheide|Germany|52.9145752|13.717036099999973|||||||||||||||||||||
Voyages Gandon|CHARTER_PARTNER_CANDIDATE|No|voyages.gandon.anne@orange.fr|+33 (0) 2 43 01 78 40|0|0|0|La bacconière (Laval)||||France|48.1773016|-0.8701257|||||||||||||||||||||
Us?ugi Autokarowe ER-BUS Robert Bo?yk|CHARTER_PARTNER|No|er-bus@wp.pl|+48 502 704 963|3|49|53|ER-BUS|Tokarska|70-708|Szczecin|Poland|53.3499239|14.572944000000007|||||||||||||||||||||
ITALIANSTAR SRL|CHARTER_PARTNER_CANDIDATE|No|operativo@italianstarsrl.it|0697245826|0|8|78|ITALIANSTAR SRL|Via Fontana maggiore||Rocca Priora|Italy|41.791715|12.7630269|||||||||||||||||||||
"FLACCADORI AUTOSERVIZI SRL|CHARTER_PARTNER|No|info@flaccadori.com|+39035810327|6|19|59|FLACCADORI AUTOSERVIZI SRL|via garibaldi 21, 24060, Gaverina Terme -BG-||Gaverina Terme|Italy|45.75906|9.896628999999962|||||||||||||||||||||"
"DISCACCIATI|CHARTER_PARTNER_CANDIDATE|No|discacciati@discacciati.it|031301560|25|7|78|DISCACCIATI|Via Carloni, 8 - 22100 Como|22100|Como|Italy|44.851046|7.727642|||||||||||||||||||||"
"Lanna|CHARTER_PARTNER_CANDIDATE|No|lannabus@tiscali.it|069515738|15|16|64|Lanna|VIA VELLETRI, 81, 00031 Artena (Roma)|00031|Artena|Italy|41.7477779|12.895988799999941|||||||||||||||||||||"
FANCY TOUR SRL|CHARTER_PARTNER_CANDIDATE|No|info@fancytour.it|0666515323|6|19|61|FANCY TOUR SRL|Via della Maglianella 126/128 - 00166 Roma|00166|Roma|Italy|41.8947584|12.37799599999994|||||||||||||||||||||
LiderBus Przewóz osób - us?ugi transportowe Robert Ka?ek|CHARTER_PARTNER|No|biuro@liderbus.pl|+48 606 250 720|5|8|30|LiderBus|Pomara?czowa|70-781|Szczecin|Poland|53.368405|14.655938600000013|||||||||||||||||||||
CALABRESI|CHARTER_PARTNER_CANDIDATE|No|info@calabresibus.it|065193021|17|18|62|Calabresi|Via Viggiano|00178|Roma (RM)|Italy|41.8295185|12.523780999999985|||||||||||||||||||||
ZANI VIAGGI|CHARTER_PARTNER_CANDIDATE|No|noleggio@zaniviaggi.it|035678678|0|0|0|ZANI viaggi|VIA MAGNI|24125|BERGAMO (BG)|Italy|45.684233|9.68731600000001|||||||||||||||||||||
Carminati|CHARTER_PARTNER_CANDIDATE|No|info@carminatibus.it|0290962605|34|8|82|Carminati|VIA G. SORA|24042|CAPRIATE S.G. (BERGAMO)|Italy|45.6104652|9.540955599999961|||||||||||||||||||||
NICOLINI VIAGGI SNC|CHARTER_PARTNER_CANDIDATE|No|info@nicoliniviaggi.it|0365371501|15|19|87|Nicolini Viaggi SNC|Via Falcone|25085|Gavardo (Bs)|Italy|45.5910111|10.440806599999974|||||||||||||||||||||
SAI TREVIGLIO|CHARTER_PARTNER_CANDIDATE|No|sai@saiautolinee.it|0363397250|20|8|85|SAI Treviglio|via Abele Crespi|24045|Fara Gera D'Adda (BG)|Italy|45.5363941|9.5379686|||||||||||||||||||||
AUTOSERVIZI CAZZANIGA|CHARTER_PARTNER_CANDIDATE|No|info@autoservizicazzaniga.it|031860426|10|20|60|Autoservizi CAZZANIGA|VIA DANTE|23890|BARZAGO - LC|Italy|45.752923|9.323293000000035|||||||||||||||||||||
Peereboom Touringcars|CHARTER_PARTNER|Yes|info@peereboomtouringcars.nl|+31 (0) 88 7707877|0|0|0||||||||||||||||||||||||||||
Transguard|CHARTER_PARTNER_CANDIDATE|No|transgard@wanadoo.fr|+33466360680|2|7|53|Nîmes|Avenue Amédée Bollée|30900|Nîmes|France|43.809607|4.333034|||||||||||||||||||||
Autocars De Polder nv|CHARTER_PARTNER_CANDIDATE|No|info@depolder.be|+32 (0) 3 541 18 57|0|0|0|Antwerp De Polder||||Belgium|51.24451|4.423714|||||||||||||||||||||
Kras Touringcars BV|CHARTER_PARTNER|Yes|info@krasbus.nl|+31 73 5999892|0|0|0|Depot 1|Bernseweg|5324 ZH|Ammerzoden|Netherlands|51.7509229|5.211887899999965|||||||||||||||||||||
Becker-Strelitz Reisen GmbH|CHARTER_PARTNER|No|tagesfahrten@becker-strelitz-reisen.de|+49398123710|30|8|74|Bushof|Veltener Str.|16761|Henningsdorf|Germany|52.65122|13.204870000000028|Hauptsitz|Gewerbering|19079|Goldenstädt|Germany|53.46192139999999|11.49621389999993||||||||||||||
Buszentrale Hamburg|EMERGENCY_PARTNER|No|info@buszentrale-hamburg.de|+49408802340|10|10|70|Depot 2|Steintorwall|20095|Hamburg|Germany|53.5525546|10.005403200000046|Depot|Kalandstr.|21337|Lüneburg|Germany|53.2466697|10.411181599999964||||||||||||||
Cars Saint Laurent/ Saint Firmin des Prés|CHARTER_PARTNER_CANDIDATE|No|lydie@cstl.fr|+33254236400|90|8|89|Saint Firmin des Prés|Route de Haie de Champ|41100|Saint Firmin des Prés|France|47.852465|1.090299|||||||||||||||||||||
Pouw Vervoer BV|CHARTER_PARTNER|Yes|planning@pouwvervoer.nl|+310347760767|0|0|0|Depot 1|Hagenweg|4131LX|Vianen|Netherlands|51.9896927|5.0997084|||||||||||||||||||||
Gilch GmbH|CHARTER_PARTNER|No|nadine.schubert@gilch-gmbh.de|+499873241|20|8|81|Zentrale|Beerbach|91183|Abenberg|Germany|49.2177|10.90772000000004|||||||||||||||||||||
Schröder Langzeitbus 1|EMERGENCY_PARTNER|No|dominik.giese@flixbus.com|+4915170123823|15|48|53|Charter Office KL33|Karl-Liebknecht-Straße|10178|Berlin|Germany|52.23900099999999|12.97005630000001|||||||||||||||||||||
Rigaudeau|CHARTER_PARTNER_CANDIDATE|No|marie.therese@rigaudeau.fr|+33 2 51 66 40 65|0|0|63|Rigaudeau||||France|46.7558114|-0.9588402|||||||||||||||||||||
BUS-TRANSPORT TOMASZ OLESZEK|CHARTER_PARTNER|No|biuro@bus-transport.eu|+48 501 711 591|12|8|55|BUS-TRANSPORT|Ordynacka|83-050|B?KOWO|Poland|54.3049168|18.544243499999993|||||||||||||||||||||
Mobilen Comfortclass Wojciech Orski|CHARTER_PARTNER|No|transport@comfortclass.pl|+48 500 824 174|7|22|69|COMFORTCLASS 2|Olimpijska|40-166|Katowice|Poland|50.26707080000001|19.029889300000036|COMFORTCLASS 1|Aleje 29 Listopada|31-000|Krakow|Poland|50.099823|19.96203289999994||||||||||||||
"Firma Turystyczno Przewozowa Stanislaw Pastuszak, Agnieszka Pastuszak Jurzyk|CHARTER_PARTNER|No|pastuszak@pastuszak.pl|+48 600 332 103|14|19|67|PASTUSZAK|Biskupinska|30-732|Krakow|Poland|50.0345166|20.006943699999965|||||||||||||||||||||"
NORBIS Przewozy Pasa?erskie|CHARTER_PARTNER|No|bus@norbis.pl|+48 605 667 888|8|6|49|NORBIS|Ma?kowskiego|70-306|Szczecin|Poland|53.4282191|14.538570599999957|||||||||||||||||||||
Chaintrier|CHARTER_PARTNER_CANDIDATE|No|chaintrierautocars@orange.fr|+330546707361|40|53|90|Saint-Ciers-sur-Gironde|Avenue de la Republique|33820|Saint-Ciers-sur-Gironde|France|45.293238|-0.616948|Jonzac|Avenue Mac Crea Fletcher|17500|Jonzac|France|45.433363|-0.443357||||||||||||||
NAP Tourisme/ Le Rove & Aubagne|CHARTER_PARTNER_CANDIDATE|No|info@nap-tourisme.fr|+33491360619|135|19|63|Le Rove|ZAC des Pielettes|13740|Le Rove|France|43.376203|5.226577|Aubagne|Traverse de la Bourgade|13400|Aubagne|France|43.28215|5.522386||||||||||||||
Raf Trans Sp. z o.o.|CHARTER_PARTNER|No|michal@raftrans.com.pl|+48 539 973 111|60|8|83|RAF TRANS 3|avenue Louis Roche|92230|Gennevilliers|France|48.9250239|2.318232699999953|RAF TRANS 2|N Hyde Ln|TW5 0EP|Hounslow|United Kingdom|51.4863665|-0.3813370999999961|RAF TRANS 1|Jutrzenki|02-230|Warszawa|Poland|52.1822639|20.921640900000057|||||||
VTNI Voyages / Le Havre|CHARTER_PARTNER_CANDIDATE|No|vtni.lehavre@transdev.com|+33235534610|0|0|0|VTNI Le Havre||||France|49.4987212|0.1876017|||||||||||||||||||||
Chaigneau Voyages|CHARTER_PARTNER_CANDIDATE|No|annie.b@chaigneauvoyages.fr|+33 (0) 2 51 91 36 60|12|8|78|Chaigneau||||France|46.9821173|-1.3224437|||||||||||||||||||||
Jordan Group Jacek Legendziewicz|CHARTER_PARTNER|No|transport@jordan.pl|+48 601 435 408|20|7|49|JORDAN GROUP|ul.G?sia|30-385|Kraków|Poland|50.0537405|19.956816000000003|||||||||||||||||||||
My Tourism Transdev|CHARTER_PARTNER_CANDIDATE|No|contact.mytourism@transdev.com|+33488690110|70|7|61|Avignon|Rue Sainte Geneviève|84000|Avignon|France|43.930459|4.780326|Aix-en-Provence|Rue Claude Nicolas Ledoux|13290|Aix-en-Provence|France|43.482424|5.385389|Vitrolles|Rue Athènes|13127|Vitrolles|France|43.441218|5.24073|Aubagne|Avenue de la Fleuride|13400|Aubagne|France|43.283998|5.597259
MyTourism Transdev|CHARTER_PARTNER_CANDIDATE|No|contact.mytourism@transdev.com|+33 4 88 69 01 10|0|0|0|Marignane||||France|43.4006018|5.2521986|||||||||||||||||||||
Transports Guillermin / Cevins|CHARTER_PARTNER|Yes|cevins@autocars-guillermin.com|0479382546|88|9|63|Guillermin / Cevins||||France|45.5903457|6.3868981|||||||||||||||||||||
Transports Guillermin / Chimilin|CHARTER_PARTNER|Yes|chimilin@autocars-guillermin.com|04 76 31 70 43|88|9|63|Chimilin||||France|45.5699538|5.6000448|||||||||||||||||||||
Launoy Tourisme / Dombasle-sur-Meurthe|CHARTER_PARTNER_CANDIDATE|Yes|launoydombasle@orange.fr|+33383458242|15|27|65|Dombasle|Z.A. Rue Clémenceau|54110|Dombasle sur Meurthe|France|48.60532|6.35359|||||||||||||||||||||
Chauchard Autocars / Bessières|CHARTER_PARTNER_CANDIDATE|No|contact@carschauchard.com|+33561164901|2|34|61|Chauchard|Avenue de la Gare|31660|BESSIERES|France|43.79578|1.605817|||||||||||||||||||||
Cars Périer / Le Havre|CHARTER_PARTNER|Yes|celine.caumont@cars-perier.fr|+33 2 35 46 37 77|130|2|80|Le Havre||||France|49.4959009|0.0611451|||||||||||||||||||||
Cars Périer / Le Grand Quevilly|CHARTER_PARTNER|Yes|celine.caumont@cars-perier.fr|+33 2 32 11 11 40|130|2|80|Le Grand Quevilly||||France|49.4115752|1.0072055|||||||||||||||||||||
Autocars Faure / Tulle|CHARTER_PARTNER|Yes|laurent@faure-autocars.fr|+33 5 55 26 58 06|10|22|64|Tulle||||France|45.2686035|1.731302|||||||||||||||||||||
S.N.V.A Europe Autocars / Grenoble|CHARTER_PARTNER|Yes|alexandre@allvoyages.com|(+33) 4 76 97 50 35|40|7|65|Grenoble||||France|45.1842207|5.680523|||||||||||||||||||||
S.N.V.A Europe Autocars / St Pierre d'Allevard|CHARTER_PARTNER|Yes|alexandre@allvoyages.com|+33 (0) 4 76 97 50 35|40|7|65|St Pierre d'Allevard||||France|45.356919|6.009334|||||||||||||||||||||
Transports Jardel / Montauban|CHARTER_PARTNER|Yes|contact@transports-jardel.com|+33 5 63 22 55 00|95|8|65|Montauban||||France|44.021797|1.2945149|||||||||||||||||||||
RST Main Group / Maubeuge|CHARTER_PARTNER|Yes|michel@rsttravel.be|+32 71377839|8|30|78|Maubeuge||||France|50.283475|3.926086|||||||||||||||||||||
RST Main Group / Charleroi|CHARTER_PARTNER|Yes|sarah@rsttravel.be|+32 71377839|8|30|78|Charleroi||||France|50.422914|4.3575704|||||||||||||||||||||
"CARS DELTOUR (Groupe Cars Delgrange, Flandria Cars et ID Voyages) / Dunkerque|CHARTER_PARTNER|Yes|autocars@delgrangevoyages.com|+33 3 28 65 89 08|130|8|67|Dunkerque||||France|51.0169831|2.2730447|||||||||||||||||||||"
"CARS DELTOUR (Groupe Cars Delgrange, Flandria Cars et ID Voyages) / Lille|CHARTER_PARTNER|Yes|autocars@delgrangevoyages.com|+33328658908|130|8|67|Lille|Rue de l'Europe|59122|Oost-Cappel|France|50.6311167|3.012141|||||||||||||||||||||"
Les Cars du Bocages - Chaigneau|CHARTER_PARTNER_CANDIDATE|No|annie.b@chaigneauvoyages.fr|+33 (0) 2 51 91 36 60|12|8|78|Les Cars du Bocages - Chaigneau|Rue Alphonse Delavau|85702|Pouzauges|France|46.7835162|-0.8270719|||||||||||||||||||||
Neubauer Touristik GmbH|CHARTER_PARTNER_CANDIDATE|No|jan.stehr@neubauer-touristik.de|+494611418543|19|44|48|Depot 2|Harburger Straße|21224|Rosengarten / Hamburg|Germany|53.4336732|9.905223699999965|Depot 1|Marie-Curie-Ring|24941|Flensburg|Germany|54.76295090000001|9.45042520000004||||||||||||||
Ortet / Tarbes|CHARTER_PARTNER|Yes|contact@autocars-ortet.com|+33 (0) 5 61 90 53 03|13|19|61|Ortet / Tarbes||||France|43.2387897|0.030266|||||||||||||||||||||
Ortet / Toulouse|CHARTER_PARTNER|Yes|contact@autocars-ortet.com|+33 (0) 5 61 90 53 03|13|19|61|Toulouse||||France|43.6008029|1.3628009|||||||||||||||||||||
Les cars Fraizy / Montargis|CHARTER_PARTNER|Yes|cars.fraizy@fraizy.com|+33 (0) 2 38 06 11 80|17|36|63|Montargis||||France|47.9998014|2.7213565|||||||||||||||||||||
Les cars Fraizy / Pithiviers|CHARTER_PARTNER|Yes|jeanlouis@fraizy.com|+33 (0) 2 38 06 11 80|17|36|63|Pithiviers||||France|48.1804783|2.2326189|||||||||||||||||||||
DAMAROBUS s.c.|NO_GO_PARTNER|No|biuro@damarobus.pl|+48606224254|10|7|54|DAMAROBUS|Wigury|05-300|Mi?sk Mazowiecki|Poland|52.180125|21.57930740000006|||||||||||||||||||||
Transports Fontaimpe|CHARTER_PARTNER|No|transportsfontaimpe@orange.fr|+33 3 85 53 09 04|0|0|0|Digoin||||France|46.4818226|3.9833472|||||||||||||||||||||
Przewozy Autokarowe Omega Grzegorz ?widzi?ski|CHARTER_PARTNER|No|biuro@omega.turystyka.pl|+48 608 400 995|25|6|61|OMEGA|Mickiewicza|05-091|Z?bki|Poland|52.2914299|21.10045500000001|||||||||||||||||||||
Voyages Bertrand|CHARTER_PARTNER_CANDIDATE|No|info.voyagesbertrand@fr.oleane.com|+33 5 49 72 22 22|0|0|0|Poitiers||||France|46.6113407|0.3404836|||||||||||||||||||||
Autoservizi MERIDIONALI srl|CHARTER_PARTNER|No|info@ambus.it|0817806256|6|51|59|Autoservizi MERIDIONALI srl|Calata Capodichino|80141|Napoli|Italy|40.88038|14.26884|Autoservizi Merdionali|Via della Magliana||Roma|Italy|41.823888|12.3813467||||||||||||||
Auriga Tours|CHARTER_PARTNER|No|viaggi@auriga-ve.it|0415085011|8|51|58|Auriga Tours|VIA DEL COMMERCIO|30038|SPINEA (VE)|Italy|45.49523000000001|12.144139999999993|||||||||||||||||||||
Brusutti|CHARTER_PARTNER|No|brusutti@brusutti.com|0415415488|100|8|56|Brusutti|VIA TRIESTINA|30173|TESSERA (VE|Italy|45.51223539999999|12.34568319999994|||||||||||||||||||||
Les Cars Le Vacon|CHARTER_PARTNER_CANDIDATE|No|contact@cars-levacon.fr|0296318765|7|8|61|Lamballe|Zone Artisanale La Tourelle Rue Ampère|22400|Lamballe|France|48.453798|-2.499389|||||||||||||||||||||
CHIRIATTI|CHARTER_PARTNER|No|info@chiriattiviaggi.it|0665678417|30|8|54|Chiriatti|Via della Pisana|00163|Roma (RM)|Italy|41.8459653|12.343021399999998|CHIRIATTI|via lecce|73013|Galaina|Italy|40.1775032|18.1660363||||||||||||||
"BRANDI bus|CHARTER_PARTNER|No|info@brandibus.it|055980147|28|8|50|BRANDI Bus|Via della Tecnica,|52025|Montevarchi Levanella|Italy|43.513785|11.595886999999948|||||||||||||||||||||"
MOCCI|CHARTER_PARTNER|No|mocci@mocci.it|06.2147189|10|8|64|MOCCI|Via Ettore Fieramosca|00176|Roma|Italy|41.8931242|12.528237399999966|||||||||||||||||||||
FABBRI|CHARTER_PARTNER|No|info@autolineefabbri.it|057589169|7|29|80|FABBRI|piazza trieste|52020|Laterina AR|Italy|43.507904|11.709104000000025|||||||||||||||||||||
Viaggi Vacanze|CHARTER_PARTNER|No|renzo.caprini@viaggivacanze.org|0564870694|14|15|56|Viaggi Vacanza|Piazza Molise|58015|Albinia (GR)|Italy|42.505635|11.207179900000028|||||||||||||||||||||
Les Rapides du Poitou|CHARTER_PARTNER_CANDIDATE|No|mlcalvarin@rapidesdupoitou.fr|0549462745|5|44|61|Poitiers|Rue de La Plaine|86000|Poitiers|France|46.571178|0.356649|||||||||||||||||||||
Cars Jacquemard|CHARTER_PARTNER_CANDIDATE|No|chantal.lacour@keolis.com|+33 2 32 33 09 66|0|0|0|Evreux||||France|49.022654|1.1834136|||||||||||||||||||||
Le Comptoir Jacqueson|CHARTER_PARTNER_CANDIDATE|No|jpire@jacqueson.net|+33324382438|20|8|56|Rethel|Rue Louis Jouvet|08300|Rethel|France|49.507873|4.382332|||||||||||||||||||||
Groupe Partir Ensemble|CHARTER_PARTNER_CANDIDATE|No|commercial-autocar@partir-ensemble.fr|+33326580052|8|53|59|Reims|Rue du Val Clair|51100|Reims|France|49.221783|4.107914|||||||||||||||||||||
Aquilon|CHARTER_PARTNER_CANDIDATE|No|commercial@transarc.fr|04 77 71 46 95|0|0|0|Aquilon||||France|46.0619202|4.0777345|||||||||||||||||||||
Voyages Gounon / Saint Etienne|CHARTER_PARTNER|Yes|contact@voyages-gounon.fr|+33 (0) 4 71 75 65 95|0|0|0|Saint Etienne||||France|45.4241649|4.3856356|||||||||||||||||||||
Voyages Gounon / Monistrol sur Loire|CHARTER_PARTNER|Yes|contact@voyages-gounon.fr|+33 (0) 4 71 75 65 95|0|0|0|Monistrol sur Loire||||France|45.279204|4.183859|||||||||||||||||||||
Monddia France Paris|CHARTER_PARTNER_CANDIDATE|No|francevoyages@aol.com|0134769846|6|22|57|Rosny-sur-Seine|Allée Chaptal Zac Des Marceaux|78710|Rosny-sur-Seine|France|48.994619|1.648909|||||||||||||||||||||
Abscisse cars|CHARTER_PARTNER_CANDIDATE|No|contact@ntk-tourisme.com|+33172519109|10|19|63|Noisy Le Grand|Clos de la Courtine|93160|Noisy Le Grand|France|48.839282|2.545111|||||||||||||||||||||
Voyages Le Monnier|CHARTER_PARTNER_CANDIDATE|No|argences@voyages-lemonnier.com|+33 2 31 23 60 00|0|0|0|Argences||||France|49.1202771|-0.1820271|||||||||||||||||||||
